t,Fx_pressure_N,Fx_viscous_N
2041,-85.07988,-35.41836
2041.01,-84.55521,-35.43693
2041.03,-84.22512,-35.47983
2041.05,-83.50235,-35.51611
2041.06,-82.77681,-35.55543
2041.08,-82.18108,-35.59998
2041.09,-81.29265,-35.64435
2041.11,-80.48858,-35.69317
2041.13,-79.4511,-35.75837
2041.14,-78.00233,-35.82144
2041.16,-77.16856,-35.87663
2041.18,-76.19301,-35.91153
2041.19,-74.99728,-35.95276
2041.21,-73.61448,-35.98965
2041.22,-72.6083,-36.02471
2041.24,-71.45693,-36.05543
2041.26,-70.54543,-36.07981
2041.27,-69.80485,-36.11791
2041.29,-68.95487,-36.14637
2041.31,-68.09067,-36.16605
2041.33,-67.25943,-36.18099
2041.35,-65.89902,-36.19603
2041.37,-64.84118,-36.21146
2041.39,-63.63337,-36.23152
2041.41,-62.62252,-36.25494
2041.43,-62.02463,-36.28164
2041.44,-60.97393,-36.31508
2041.46,-60.04221,-36.35209
2041.48,-59.00797,-36.38924
2041.5,-57.93003,-36.42896
2041.52,-56.89251,-36.47183
2041.54,-55.95966,-36.50937
2041.56,-54.87122,-36.53338
2041.57,-53.35868,-36.54662
2041.59,-52.03158,-36.55895
2041.61,-50.5616,-36.56885
2041.63,-48.55658,-36.57042
2041.65,-46.09853,-36.56468
2041.67,-43.83606,-36.53552
2041.69,-41.68968,-36.47732
2041.71,-39.1628,-36.39908
2041.73,-38.00838,-36.31428
2041.74,-35.72357,-36.23113
2041.76,-33.45067,-36.14479
2041.78,-32.47312,-36.06974
2041.8,-31.99729,-36.0261
2041.82,-31.63313,-35.98889
2041.84,-30.35196,-35.95104
2041.86,-29.51909,-35.92188
2041.88,-29.75029,-35.9014
2041.89,-27.16617,-35.89988
2041.91,-25.69426,-35.89638
2041.93,-23.87326,-35.89951
2041.94,-20.38361,-35.90611
2041.95,-19.1495,-35.91363
2041.97,-19.84139,-35.92089
2041.98,-18.30309,-35.9348
2042,-15.9736,-35.94282
2042.01,-14.67005,-35.94945
2042.03,-13.0271,-35.95837
2042.05,-11.38,-35.95385
2042.06,-8.895198,-35.93799
2042.08,-7.062359,-35.91137
2042.1,-4.492717,-35.87676
2042.12,-1.657958,-35.83398
2042.14,0.9505256,-35.79334
2042.16,3.078473,-35.76314
2042.18,3.935582,-35.7437
2042.2,3.641841,-35.72821
2042.22,3.747858,-35.70413
2042.24,4.234943,-35.66288
2042.26,5.962173,-35.61747
2042.28,8.350629,-35.57411
2042.3,10.92218,-35.54048
2042.31,13.1159,-35.49324
2042.33,15.12778,-35.43225
2042.35,16.70942,-35.3771
2042.37,17.65239,-35.32578
2042.39,18.67113,-35.28615
2042.41,18.31369,-35.25916
2042.43,18.55948,-35.25681
2042.45,20.22383,-35.26837
2042.47,22.29002,-35.28092
2042.49,24.85435,-35.29295
2042.51,27.38018,-35.28467
2042.53,29.61808,-35.23952
2042.55,31.03252,-35.17355
2042.57,32.30077,-35.104
2042.59,32.50701,-35.03854
2042.61,32.5068,-34.98336
2042.63,32.38138,-34.9417
2042.65,32.25632,-34.92452
2042.67,33.01145,-34.94196
2042.69,34.2962,-34.97553
2042.71,35.53771,-35.01888
2042.73,36.45481,-35.06247
2042.75,38.11124,-35.09798
2042.77,40.11453,-35.1284
2042.79,40.73096,-35.14705
2042.81,41.27818,-35.14206
2042.83,42.4092,-35.1199
2042.85,43.55271,-35.08261
2042.87,44.73313,-35.02503
2042.89,46.46108,-34.93926
2042.91,48.76722,-34.85211
2042.93,50.3469,-34.7783
2042.94,51.9798,-34.70148
2042.96,53.44228,-34.62556
2042.98,54.49758,-34.55324
2043,55.46286,-34.48492
2043.02,57.04776,-34.44065
2043.04,57.89505,-34.42538
2043.06,58.15733,-34.43035
2043.08,58.67365,-34.44781
2043.1,59.9133,-34.46817
2043.12,60.83013,-34.48769
2043.14,61.79378,-34.50439
2043.16,62.40555,-34.50326
2043.18,63.42754,-34.49797
2043.2,64.04435,-34.49609
2043.22,64.73328,-34.50012
2043.24,64.37484,-34.50072
2043.26,63.63398,-34.5038
2043.28,63.15017,-34.516
2043.3,62.65559,-34.53716
2043.32,63.55005,-34.56554
2043.34,63.58393,-34.59578
2043.36,63.41025,-34.63235
2043.38,64.90651,-34.6681
2043.4,66.48254,-34.6868
2043.42,67.32476,-34.69926
2043.44,67.08695,-34.70303
2043.46,67.32341,-34.68495
2043.48,66.45513,-34.6465
2043.5,66.42302,-34.57264
2043.52,66.87709,-34.46078
2043.54,66.6608,-34.31766
2043.56,66.70042,-34.14929
2043.58,66.05631,-33.966
2043.6,65.85205,-33.78039
2043.62,65.94667,-33.61023
2043.64,65.6794,-33.45939
2043.66,64.9862,-33.3263
2043.68,63.98533,-33.21115
2043.7,63.34771,-33.11793
2043.72,62.36599,-33.04951
2043.74,61.50716,-33.01091
2043.76,60.90051,-32.99574
2043.78,59.87043,-32.98865
2043.8,59.28653,-32.99281
2043.82,58.31133,-33.00692
2043.84,58.38505,-33.03464
2043.86,57.46356,-33.06072
2043.87,56.31856,-33.08389
2043.89,55.15463,-33.10304
2043.91,54.24052,-33.11469
2043.93,52.17466,-33.1162
2043.95,50.94651,-33.1139
2043.97,49.74631,-33.09714
2043.98,47.87683,-33.07908
2044,45.16258,-33.04894
2044.02,43.46574,-33.01147
2044.04,42.29652,-32.9824
2044.06,41.27443,-32.96447
2044.08,40.08291,-32.9465
2044.1,38.91492,-32.93399
2044.12,37.54685,-32.93351
2044.14,35.40221,-32.94592
2044.16,33.31173,-32.96968
2044.18,30.81764,-33.00044
2044.2,28.30441,-33.03726
2044.22,25.01353,-33.07498
2044.24,21.58394,-33.10516
2044.26,18.95116,-33.12285
2044.28,15.49013,-33.13762
2044.3,12.56872,-33.16279
2044.32,10.7779,-33.19659
2044.34,8.968156,-33.23772
2044.36,7.397069,-33.27719
2044.38,5.056624,-33.30001
2044.4,2.592332,-33.30405
2044.42,0.2380087,-33.29644
2044.44,-2.30628,-33.30425
2044.46,-5.01406,-33.3203
2044.48,-7.321723,-33.33583
2044.5,-10.20937,-33.35934
2044.52,-13.28452,-33.39391
2044.54,-16.26828,-33.42347
2044.56,-19.72867,-33.44934
2044.58,-23.63872,-33.47715
2044.6,-27.36464,-33.50415
2044.62,-31.18069,-33.53886
2044.64,-34.95876,-33.5808
2044.66,-37.94961,-33.62464
2044.68,-40.91379,-33.65877
2044.7,-43.58232,-33.69846
2044.72,-46.19009,-33.73425
2044.74,-49.26301,-33.76955
2044.76,-51.73973,-33.79961
2044.77,-54.77894,-33.81551
2044.79,-57.8029,-33.81227
2044.81,-61.44959,-33.81968
2044.83,-65.00589,-33.83415
2044.85,-68.62696,-33.85566
2044.87,-72.30344,-33.87716
2044.89,-75.56852,-33.90313
2044.91,-78.48638,-33.93526
2044.93,-81.49928,-33.97126
2044.95,-84.47979,-34.01316
2044.97,-86.9523,-34.0492
2044.99,-89.18645,-34.08507
2045,-91.1037,-34.12946
2045.02,-93.06596,-34.17071
2045.04,-95.07191,-34.19419
2045.06,-97.18402,-34.19966
2045.08,-98.93938,-34.19482
2045.1,-100.8245,-34.19402
2045.12,-103.1964,-34.19652
2045.14,-105.086,-34.19005
2045.15,-107.0198,-34.17352
2045.17,-108.941,-34.15455
2045.19,-111.3295,-34.1403
2045.21,-113.2255,-34.13429
2045.23,-115.1773,-34.12051
2045.24,-117.1208,-34.09696
2045.26,-118.6812,-34.07665
2045.28,-120.4954,-34.06082
2045.3,-122.0611,-34.03877
2045.32,-123.4878,-34.01641
2045.33,-124.8651,-34.00436
2045.35,-126.1547,-33.99971
2045.37,-127.4192,-33.99375
2045.39,-128.6209,-33.99004
2045.41,-130.1182,-33.97827
2045.42,-131.7464,-33.9723
2045.44,-132.6081,-33.95683
2045.46,-133.593,-33.93299
2045.48,-134.9627,-33.89849
2045.5,-135.8187,-33.86029
2045.52,-137.0637,-33.82056
2045.54,-138.6437,-33.78391
2045.56,-140.0222,-33.75167
2045.58,-141.5655,-33.71848
2045.6,-142.9528,-33.69991
2045.62,-144.4201,-33.68163
2045.64,-146.0736,-33.66083
2045.66,-147.4791,-33.6328
2045.68,-149.0568,-33.59122
2045.7,-150.6095,-33.54782
2045.72,-152.0585,-33.50236
2045.74,-153.0102,-33.47228
2045.76,-153.7705,-33.45697
2045.78,-154.4403,-33.46075
2045.8,-155.1282,-33.4924
2045.82,-155.6449,-33.53595
2045.84,-156.3517,-33.57888
2045.86,-157.6037,-33.62049
2045.88,-158.4395,-33.66422
2045.9,-158.8672,-33.70657
2045.92,-159.4682,-33.75137
2045.94,-159.6527,-33.79672
2045.96,-159.5306,-33.82967
2045.98,-159.5271,-33.873
2046,-159.6213,-33.9312
2046.02,-159.3771,-33.99517
2046.04,-158.8304,-34.05939
2046.06,-158.5318,-34.12253
2046.08,-158.0373,-34.18765
2046.1,-157.4308,-34.25325
2046.12,-156.9797,-34.32894
2046.14,-156.5448,-34.40924
2046.16,-155.5855,-34.49587
2046.18,-154.2947,-34.614
2046.2,-152.6024,-34.71874
2046.22,-150.9117,-34.81562
2046.24,-148.7896,-34.90641
2046.26,-147.1046,-34.99333
2046.28,-145.5676,-35.05052
2046.3,-143.9771,-35.08525
2046.32,-142.1712,-35.11497
2046.34,-140.7462,-35.15055
2046.36,-139.38,-35.17316
2046.38,-137.9119,-35.173
2046.4,-136.1745,-35.17093
2046.42,-134.1794,-35.18784
2046.44,-131.8851,-35.19358
2046.46,-129.4677,-35.17437
2046.48,-127.543,-35.17915
2046.5,-124.2136,-35.20324
2046.52,-121.8807,-35.19844
2046.54,-119.7235,-35.18385
2046.56,-118.0708,-35.18643
2046.58,-116.4918,-35.18799
2046.6,-114.8622,-35.18432
2046.62,-113.4225,-35.18157
2046.64,-111.8378,-35.18266
2046.66,-109.8547,-35.21362
2046.68,-107.3954,-35.27017
2046.7,-104.528,-35.34367
2046.72,-101.9829,-35.42915
2046.74,-99.0536,-35.52182
2046.76,-96.4262,-35.60916
2046.78,-93.72117,-35.66821
2046.8,-90.50817,-35.71819
2046.82,-87.94577,-35.77826
2046.84,-85.68083,-35.85808
2046.85,-83.43477,-35.93814
2046.87,-81.52594,-35.99932
2046.89,-78.52255,-36.05175
2046.91,-76.58246,-36.10011
2046.93,-74.72376,-36.14867
2046.95,-72.19075,-36.17211
2046.96,-69.03275,-36.18818
2046.97,-67.77595,-36.19812
2046.98,-66.50658,-36.20847
2047,-63.62689,-36.22724
2047.01,-60.55551,-36.25731
2047.03,-57.57007,-36.28647
2047.05,-55.12349,-36.3175
2047.07,-52.64401,-36.33528
2047.08,-51.01249,-36.3382
2047.1,-48.79803,-36.34868
2047.12,-45.04629,-36.3692
2047.14,-42.2694,-36.40046
2047.15,-39.89367,-36.44812
2047.17,-36.13192,-36.50157
2047.18,-35.42986,-36.5422
2047.2,-34.14284,-36.56974
2047.22,-31.99121,-36.57597
2047.23,-28.5649,-36.57051
2047.25,-27.29885,-36.55867
2047.27,-24.52423,-36.52835
2047.29,-21.32884,-36.49449
2047.3,-18.89867,-36.44988
2047.32,-15.60279,-36.42086
2047.34,-11.7014,-36.4115
2047.36,-7.628705,-36.40865
2047.37,-4.488193,-36.41233
2047.39,-1.494654,-36.44564
2047.41,1.897983,-36.49636
2047.43,5.448055,-36.55617
2047.45,7.907786,-36.59905
2047.46,10.6184,-36.63131
2047.48,12.13279,-36.65327
2047.49,14.00705,-36.67789
2047.51,16.54396,-36.71272
2047.53,19.60288,-36.76319
2047.55,22.22371,-36.82407
2047.57,25.51065,-36.89137
2047.59,28.61495,-36.95177
2047.61,31.10306,-37.01177
2047.63,33.31057,-37.07153
2047.65,35.54078,-37.11999
2047.66,37.73777,-37.13933
2047.68,40.89474,-37.14264
2047.7,44.49524,-37.12209
2047.72,47.74237,-37.06193
2047.74,50.82685,-36.98154
2047.76,53.38166,-36.87894
2047.78,55.71926,-36.7574
2047.8,57.97381,-36.63225
2047.82,60.05602,-36.52889
2047.84,62.50836,-36.46617
2047.86,64.48769,-36.45158
2047.88,67.07479,-36.46068
2047.9,69.52258,-36.47015
2047.92,71.68076,-36.4812
2047.94,73.54121,-36.50446
2047.96,75.27031,-36.53551
2047.98,76.79088,-36.57127
2048,78.07962,-36.59895
2048.02,79.12598,-36.61988
2048.04,79.83913,-36.62811
2048.06,81.18072,-36.62852
2048.08,82.60352,-36.61608
2048.1,84.4256,-36.57958
2048.11,85.86053,-36.5279
2048.13,87.96937,-36.45758
2048.15,89.89159,-36.37943
2048.17,91.70882,-36.29995
2048.19,93.78593,-36.2258
2048.21,95.80701,-36.14922
2048.23,96.77701,-36.07768
2048.25,97.57644,-36.00492
2048.27,97.99627,-35.9361
2048.29,98.44324,-35.86143
2048.31,99.53975,-35.78593
2048.33,101.1597,-35.72083
2048.35,103.1445,-35.68191
2048.37,105.0785,-35.65909
2048.39,106.1937,-35.63956
2048.41,106.6953,-35.60762
2048.43,107.3908,-35.56762
2048.45,107.8277,-35.51933
2048.47,108.0426,-35.46731
2048.49,108.1325,-35.40581
2048.51,108.0705,-35.34683
2048.53,108.1656,-35.307
2048.55,108.2243,-35.27621
2048.57,108.6342,-35.2476
2048.59,108.3713,-35.21432
2048.61,108.9153,-35.17789
2048.63,109.0608,-35.1281
2048.65,109.3722,-35.07221
2048.67,109.0973,-35.0139
2048.69,109.8739,-34.95305
2048.71,110.1147,-34.8893
2048.73,110.2132,-34.82196
2048.75,110.0468,-34.75083
2048.77,109.703,-34.6726
2048.79,109.5378,-34.59003
2048.81,109.0536,-34.50481
2048.83,108.3844,-34.42682
2048.85,107.4262,-34.3379
2048.87,106.8305,-34.23903
2048.89,106.8823,-34.13822
2048.91,106.6793,-34.04692
2048.93,106.2022,-33.96531
2048.95,106.1376,-33.89908
2048.97,105.7368,-33.84637
2048.99,103.889,-33.79859
2049.01,102.6508,-33.76216
2049.03,100.2466,-33.73722
2049.05,98.36954,-33.72092
2049.06,96.88301,-33.69933
2049.08,95.69944,-33.67035
2049.1,94.5742,-33.64308
2049.12,93.3819,-33.6138
2049.14,92.51957,-33.57173
2049.16,91.03598,-33.51426
2049.18,89.03791,-33.45276
2049.2,87.00028,-33.39244
2049.22,84.68427,-33.32469
2049.24,82.69614,-33.25013
2049.26,79.38128,-33.17831
2049.28,77.36835,-33.1048
2049.3,74.89693,-33.03628
2049.32,72.54212,-32.98421
2049.34,69.88321,-32.94295
2049.36,67.72434,-32.90585
2049.38,65.25331,-32.86073
2049.4,62.33923,-32.8112
2049.42,59.04437,-32.74381
2049.44,56.04831,-32.66531
2049.46,52.40744,-32.5834
2049.48,49.70904,-32.49644
2049.5,47.69818,-32.40769
2049.52,45.26152,-32.33019
2049.54,41.83097,-32.27345
2049.56,38.02174,-32.24037
2049.58,35.05761,-32.22982
2049.6,31.99497,-32.235
2049.62,29.01799,-32.25189
2049.64,26.0153,-32.28961
2049.66,23.07011,-32.35489
2049.68,19.9215,-32.4233
2049.69,16.23835,-32.50748
2049.71,12.32113,-32.60259
2049.73,9.395027,-32.6797
2049.75,5.30248,-32.74937
2049.77,1.287889,-32.82429
2049.79,-2.930495,-32.88669
2049.81,-7.251273,-32.94227
2049.83,-10.77595,-33.00866
2049.85,-14.34595,-33.05076
2049.87,-16.78166,-33.08043
2049.89,-19.48309,-33.10401
2049.91,-22.57829,-33.12917
2049.93,-25.25924,-33.14665
2049.95,-28.28488,-33.15619
2049.97,-31.9082,-33.16051
2049.99,-35.45974,-33.1529
2050.01,-39.7073,-33.12857
2050.03,-44.11048,-33.09556
2050.05,-48.87782,-33.07845
2050.07,-53.70903,-33.09089
2050.09,-58.29957,-33.11315
2050.11,-63.27156,-33.16517
2050.13,-67.80212,-33.24705
2050.15,-72.30436,-33.33724
2050.17,-76.40543,-33.42684
2050.19,-80.75019,-33.5112
2050.21,-84.86903,-33.59184
2050.23,-88.80556,-33.65762
2050.25,-92.43968,-33.7078
2050.27,-96.16847,-33.7472
2050.29,-99.70662,-33.7986
2050.31,-103.3364,-33.85504
2050.33,-106.868,-33.90524
2050.34,-110.333,-33.94487
2050.36,-113.3261,-33.96567
2050.38,-116.1862,-33.97376
2050.4,-119.1065,-33.98127
2050.42,-121.8542,-33.97918
2050.44,-124.4443,-33.98051
2050.46,-127.4245,-33.9948
2050.48,-130.2369,-34.02025
2050.5,-132.7921,-34.05834
2050.52,-135.2515,-34.08854
2050.53,-137.6662,-34.11479
2050.55,-139.7542,-34.13028
2050.57,-141.7057,-34.12019
2050.59,-143.4603,-34.09161
2050.61,-145.2144,-34.05482
2050.63,-147.001,-34.01594
2050.65,-148.7005,-33.96926
2050.66,-150.5234,-33.92417
2050.68,-152.0474,-33.87761
2050.7,-153.4188,-33.84495
2050.72,-154.9014,-33.80173
2050.74,-156.5726,-33.75487
2050.76,-158.1524,-33.71927
2050.77,-159.553,-33.68877
2050.79,-161.1558,-33.67057
2050.81,-162.7692,-33.66496
2050.83,-164.2664,-33.67505
2050.85,-165.8641,-33.69717
2050.87,-167.5363,-33.70974
2050.89,-168.7345,-33.7156
2050.91,-169.9631,-33.71502
2050.93,-171.0016,-33.73884
2050.95,-171.6549,-33.76195
2050.97,-172.2644,-33.76836
2050.99,-173.3878,-33.76558
2051.01,-174.3236,-33.7691
2051.03,-175.7759,-33.79129
2051.05,-177.4366,-33.81535
2051.07,-178.6901,-33.82798
2051.09,-179.6101,-33.82987
2051.11,-180.1595,-33.82343
2051.13,-180.604,-33.81378
2051.15,-181.1357,-33.8088
2051.17,-181.6035,-33.80581
2051.19,-181.9356,-33.80868
2051.21,-182.2364,-33.81554
2051.23,-182.6173,-33.82128
2051.25,-183.0837,-33.80746
2051.27,-183.2106,-33.78231
2051.29,-183.7778,-33.74944
2051.31,-183.9075,-33.71992
2051.33,-184.3725,-33.69004
2051.35,-184.2067,-33.66179
2051.37,-183.7783,-33.64623
2051.39,-183.2005,-33.63728
2051.41,-182.302,-33.63857
2051.43,-181.1685,-33.64855
2051.45,-179.8828,-33.67333
2051.47,-178.6954,-33.70697
2051.49,-177.9127,-33.75178
2051.51,-176.7962,-33.80696
2051.53,-175.6203,-33.87958
2051.55,-174.0666,-33.94994
2051.57,-172.3652,-34.02163
2051.59,-170.6771,-34.09645
2051.61,-168.9377,-34.16424
2051.63,-166.7546,-34.24819
2051.65,-164.9107,-34.33613
2051.67,-163.2718,-34.41566
2051.69,-161.1449,-34.50382
2051.71,-158.4889,-34.60557
2051.73,-155.7186,-34.71253
2051.75,-152.7973,-34.8028
2051.77,-149.5599,-34.8852
2051.78,-147.1497,-34.95762
2051.8,-144.8824,-35.01272
2051.81,-142.6428,-35.07717
2051.83,-139.9543,-35.14063
2051.84,-137.9098,-35.18148
2051.85,-136.7178,-35.22881
2051.86,-135.1725,-35.28523
2051.87,-133.3174,-35.33516
2051.88,-130.7446,-35.38707
2051.9,-128.0229,-35.44692
2051.92,-124.7813,-35.5066
2051.94,-121.4789,-35.5586
2051.96,-118.2623,-35.60201
2051.98,-115.2136,-35.65082
2052,-112.317,-35.70193
2052.02,-109.7695,-35.7605
2052.03,-107.1421,-35.81259
2052.05,-105.7896,-35.87612
2052.07,-103.1242,-35.94293
2052.08,-99.58128,-35.98921
2052.09,-99.14187,-36.03386
2052.11,-96.58537,-36.08667
2052.12,-95.01231,-36.11816
2052.13,-93.38597,-36.16904
2052.15,-90.08187,-36.22178
2052.16,-87.23278,-36.264
2052.18,-84.40187,-36.31334
2052.2,-81.29988,-36.38391
2052.22,-78.56872,-36.45696
2052.24,-75.69254,-36.531
2052.26,-73.04284,-36.6102
2052.28,-70.11749,-36.68009
2052.3,-67.13416,-36.75641
2052.32,-64.0326,-36.84232
2052.33,-62.34846,-36.91537
2052.35,-60.3411,-36.98314
2052.36,-57.33163,-37.0376
2052.37,-55.63139,-37.08549
2052.39,-52.57493,-37.15431
2052.4,-49.97934,-37.19806
2052.42,-48.12271,-37.23983
2052.44,-44.24425,-37.29743
2052.46,-39.83242,-37.39225
2052.48,-34.86891,-37.47614
2052.5,-30.5403,-37.51968
2052.52,-26.83622,-37.53536
2052.54,-23.72582,-37.56001
2052.56,-21.53403,-37.57811
2052.58,-18.11273,-37.6026
2052.6,-14.8082,-37.60334
2052.62,-11.71107,-37.59384
2052.64,-8.707049,-37.60091
2052.65,-5.242204,-37.60808
2052.67,-1.999373,-37.61485
2052.69,1.460699,-37.61314
2052.7,6.776104,-37.59328
2052.72,7.4796,-37.56727
2052.73,9.802333,-37.54531
2052.75,12.17854,-37.52559
2052.77,14.97414,-37.50867
2052.79,17.73025,-37.49184
2052.81,20.0606,-37.47675
2052.83,23.19412,-37.4652
2052.85,27.26672,-37.46337
2052.87,31.14985,-37.4707
2052.89,34.57591,-37.49718
2052.91,38.09565,-37.52838
2052.93,40.95977,-37.56254
2052.95,43.93954,-37.59709
2052.97,46.09397,-37.63837
2052.98,48.21622,-37.68136
2053,50.89408,-37.73074
2053.02,53.40912,-37.76599
2053.04,56.05952,-37.7938
2053.06,58.12762,-37.83129
2053.08,60.34077,-37.86158
2053.1,62.36514,-37.89369
2053.12,64.73825,-37.92353
2053.13,67.31593,-37.93874
2053.15,69.54923,-37.93145
2053.17,71.33663,-37.89178
2053.19,72.86801,-37.83955
2053.21,75.08558,-37.78443
2053.23,78.70282,-37.73566
2053.25,81.86616,-37.6981
2053.27,84.94861,-37.64355
2053.29,87.48729,-37.57003
2053.31,90.18835,-37.49318
2053.33,91.58218,-37.4232
2053.35,92.6006,-37.35568
2053.37,93.09729,-37.29305
2053.39,93.33103,-37.22291
2053.41,93.22508,-37.14316
2053.43,93.55434,-37.06512
2053.45,93.7095,-36.98057
2053.47,95.45529,-36.89161
2053.49,96.95921,-36.78947
2053.51,97.9908,-36.6647
2053.53,99.0332,-36.52037
2053.55,100.0967,-36.37442
2053.57,100.9225,-36.22041
2053.59,101.8649,-36.07532
2053.61,102.3075,-35.9566
2053.63,102.5598,-35.86763
2053.65,102.8437,-35.80183
2053.67,103.1032,-35.75241
2053.69,103.8961,-35.73079
2053.71,105.6287,-35.72286
2053.73,106.6634,-35.728
2053.75,107.3978,-35.74076
2053.77,107.9771,-35.75154
2053.79,108.3494,-35.7477
2053.81,108.1458,-35.72739
2053.83,107.9162,-35.70363
2053.84,108.329,-35.68088
2053.86,106.779,-35.6645
2053.88,106.5131,-35.65652
2053.9,105.7402,-35.65022
2053.92,105.1733,-35.62253
2053.94,104.86,-35.57609
2053.96,104.1672,-35.51357
2053.98,103.6281,-35.43566
2054,102.4616,-35.34331
2054.02,102.3889,-35.24839
2054.04,102.5955,-35.17115
2054.06,103.1796,-35.10898
2054.08,104.0887,-35.06009
2054.1,104.5891,-35.0107
2054.12,105.1825,-34.95309
2054.14,104.5065,-34.89338
2054.16,103.391,-34.83073
2054.18,101.5647,-34.77218
2054.2,98.80407,-34.7143
2054.22,96.89713,-34.64905
2054.24,95.6571,-34.57507
2054.26,95.08294,-34.49468
2054.28,95.71686,-34.3935
2054.3,95.8801,-34.28392
2054.32,95.04974,-34.1728
2054.34,93.37731,-34.06697
2054.36,92.69014,-33.98847
2054.37,91.16766,-33.9147
2054.39,89.18338,-33.8532
2054.41,86.8455,-33.77714
2054.43,84.55011,-33.69403
2054.45,82.1896,-33.60921
2054.47,79.32753,-33.52545
2054.49,77.10399,-33.44234
2054.51,73.43518,-33.36924
2054.53,71.7437,-33.30231
2054.55,70.05205,-33.25861
2054.57,67.25233,-33.2305
2054.59,65.08959,-33.21694
2054.61,63.59675,-33.19883
2054.63,62.66143,-33.17237
2054.65,60.85693,-33.14586
2054.66,59.30974,-33.11757
2054.68,56.86967,-33.08123
2054.7,55.02471,-33.03191
2054.72,53.00992,-32.97966
2054.74,51.48826,-32.92596
2054.76,49.1755,-32.8702
2054.78,47.13702,-32.79582
2054.8,44.74888,-32.71008
2054.82,42.81296,-32.62161
2054.84,40.26853,-32.52685
2054.86,36.99627,-32.43916
2054.88,33.67576,-32.36563
2054.9,30.62922,-32.31585
2054.92,27.27213,-32.28739
2054.94,23.59416,-32.28401
2054.96,19.96578,-32.29771
2054.98,17.18594,-32.31468
2055,13.85625,-32.32558
2055.02,10.37483,-32.35186
2055.04,6.411875,-32.38645
2055.06,3.38633,-32.41921
2055.08,0.418596,-32.45497
2055.09,-1.407223,-32.48819
2055.11,-3.594553,-32.51085
2055.13,-5.556063,-32.52822
2055.15,-7.679322,-32.54195
2055.17,-10.119,-32.56566
2055.19,-12.29287,-32.59912
2055.2,-15.36963,-32.62113
2055.22,-18.37303,-32.64233
2055.24,-21.32333,-32.65094
2055.26,-24.40526,-32.66123
2055.28,-27.26225,-32.67488
2055.3,-31.02113,-32.68258
2055.32,-35.05549,-32.67877
2055.34,-39.55154,-32.67716
2055.36,-42.91734,-32.67937
2055.38,-46.87558,-32.68033
2055.4,-50.2002,-32.68378
2055.42,-53.20619,-32.67945
2055.44,-55.55213,-32.68242
2055.46,-57.79741,-32.67722
2055.48,-60.12823,-32.66892
2055.5,-62.45863,-32.66335
2055.52,-65.22555,-32.66727
2055.54,-68.19145,-32.67533
2055.56,-70.89339,-32.68265
2055.58,-73.90957,-32.69741
2055.6,-76.97894,-32.71623
2055.62,-80.14515,-32.74346
2055.64,-83.28092,-32.77207
2055.66,-86.5561,-32.80612
2055.68,-89.82395,-32.84972
2055.7,-93.06115,-32.88323
2055.72,-95.16804,-32.89805
2055.73,-97.77389,-32.90143
2055.75,-100.0607,-32.88773
2055.76,-102.5773,-32.87328
2055.78,-104.9779,-32.86092
2055.8,-107.6599,-32.85843
2055.81,-110.229,-32.86315
2055.83,-113.2722,-32.88492
2055.85,-115.4557,-32.91597
2055.87,-117.7349,-32.95322
2055.89,-119.7048,-32.98537
2055.91,-121.3985,-33.01341
2055.93,-122.8304,-33.04141
2055.95,-124.1754,-33.07354
2055.97,-125.9199,-33.11685
2055.99,-127.7654,-33.15289
2056.01,-129.1374,-33.1871
2056.03,-130.4034,-33.21425
2056.05,-131.3499,-33.24442
2056.07,-132.5406,-33.27511
2056.09,-133.835,-33.29187
2056.11,-134.8631,-33.29378
2056.13,-136.0856,-33.29519
2056.15,-137.487,-33.29033
2056.17,-138.3273,-33.28575
2056.19,-139.3316,-33.29991
2056.21,-140.2475,-33.32545
2056.23,-140.7946,-33.35745
2056.25,-141.0612,-33.39026
2056.27,-141.0393,-33.4073
2056.29,-141.6398,-33.40781
2056.3,-141.8013,-33.41527
2056.32,-141.6534,-33.43414
2056.34,-141.5711,-33.45706
2056.36,-141.6484,-33.4801
2056.38,-141.8092,-33.4923
2056.4,-141.6529,-33.50009
2056.42,-141.8675,-33.48518
2056.44,-141.9275,-33.45902
2056.46,-141.7436,-33.43815
2056.48,-141.8157,-33.40686
2056.5,-141.8058,-33.37193
2056.52,-141.7921,-33.33674
2056.54,-141.4436,-33.30953
2056.56,-141.2374,-33.28575
2056.57,-140.8329,-33.27415
2056.59,-140.3759,-33.27988
2056.61,-139.5938,-33.29892
2056.63,-138.9104,-33.31676
2056.65,-138.3102,-33.3225
2056.67,-137.5909,-33.30984
2056.69,-137.1701,-33.29337
2056.71,-136.5362,-33.2868
2056.73,-136.1827,-33.287
2056.75,-135.8737,-33.29485
2056.77,-135.9153,-33.31447
2056.79,-135.9675,-33.34485
2056.81,-135.7015,-33.39281
2056.83,-135.4529,-33.44877
2056.85,-135.0363,-33.5199
2056.87,-134.2019,-33.60156
2056.89,-133.3265,-33.68089
2056.91,-132.3017,-33.7513
2056.93,-131.5556,-33.811
2056.95,-130.2747,-33.85803
2056.97,-128.7037,-33.90784
2056.99,-127.1722,-33.96499
2057.01,-125.92,-34.01715
2057.03,-124.5815,-34.09483
2057.05,-122.9609,-34.17966
2057.07,-121.335,-34.26532
2057.08,-119.7084,-34.33992
2057.1,-118.542,-34.42388
2057.12,-117.1989,-34.51902
